textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2014,37.845427
Tequila,2014,29.74364
Total,2014,67.589067

SubCategoria,Year,Valor
Tequila 100%,2014,37.8
Tequila,2014,29.7
Total,2014,67.6

