textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2014,43.419367
Tequila,2014,22.544447
Total,2014,65.963814

SubCategoria,Year,Valor
Tequila 100%,2014,43.4
Tequila,2014,22.5
Total,2014,66.0

