textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2020,15.622248125
Tequila,2020,13.7522055
Total,2020,29.374453625

SubCategoria,Year,Valor
Tequila 100%,2020,15.6
Tequila,2020,13.8
Total,2020,29.4

