textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2020,19.80516175
Tequila,2020,12.98792275
Total,2020,32.7930845

SubCategoria,Year,Valor
Tequila 100%,2020,19.8
Tequila,2020,13.0
Total,2020,32.8

