textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2020,18.412200125
Tequila,2020,10.0392325
Total,2020,28.451432625

SubCategoria,Year,Valor
Tequila 100%,2020,18.4
Tequila,2020,10.0
Total,2020,28.5

