textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2020,21.60680775
Tequila,2020,14.06506475
Total,2020,35.6718725

SubCategoria,Year,Valor
Tequila 100%,2020,21.6
Tequila,2020,14.1
Total,2020,35.7

