Categoria,Clase,Porcentaje_Normalizado,Litros_Estimados
TEQUILA 100% DE AGAVE,BLANCO,0.26267192572663267,19338.974757722306
TEQUILA 100% DE AGAVE,EXTRA AÑEJO,0.1513964277301107,11146.42033472967
TEQUILA 100% DE AGAVE,JOVEN,0.29788150133913655,21931.246817694824
TEQUILA 100% DE AGAVE,REPOSADO,0.28805014520412014,21207.422421146523
