textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2012,4.980624
Tequila,2012,7.266120125
Total,2012,12.246744125

SubCategoria,Year,Valor
Tequila 100%,2012,5.0
Tequila,2012,7.3
Total,2012,12.2

