textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2012,4.6715075
Tequila,2012,7.4369845
Total,2012,12.108492

SubCategoria,Year,Valor
Tequila 100%,2012,4.7
Tequila,2012,7.4
Total,2012,12.1

