textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2012,4.958595125
Tequila,2012,10.934779625
Total,2012,15.89337475

SubCategoria,Year,Valor
Tequila 100%,2012,5.0
Tequila,2012,10.9
Total,2012,15.9

