textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2014,10.104562875
Tequila,2014,15.165701375
Total,2014,25.27026425

SubCategoria,Year,Valor
Tequila 100%,2014,10.1
Tequila,2014,15.2
Total,2014,25.3

