textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2004,17.672951
Tequila,2004,24.386601
Total,2004,42.059552

SubCategoria,Year,Valor
Tequila 100%,2004,17.7
Tequila,2004,24.4
Total,2004,42.1

