textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2004,18.437826
Tequila,2004,31.870451
Total,2004,50.308277

SubCategoria,Year,Valor
Tequila 100%,2004,18.4
Tequila,2004,31.9
Total,2004,50.3

