textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2004,14.184812
Tequila,2004,21.087947
Total,2004,35.272759

SubCategoria,Year,Valor
Tequila 100%,2004,14.2
Tequila,2004,21.1
Total,2004,35.3

