textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2001,3.862731125
Envasado,2001,1.413198875
Total,2001,5.27593

SubCategoria,Year,Valor
Granel,2001,3.9
Envasado,2001,1.4
Total,2001,5.3

