textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2001,3.674044
Envasado,2001,1.519673375
Total,2001,5.193717375

SubCategoria,Year,Valor
Granel,2001,3.7
Envasado,2001,1.5
Total,2001,5.2

