textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2001,3.62902925
Envasado,2001,1.903540375
Total,2001,5.532569625

SubCategoria,Year,Valor
Granel,2001,3.6
Envasado,2001,1.9
Total,2001,5.5

