textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2001,4.359136375
Envasado,2001,1.306448
Total,2001,5.665584375

SubCategoria,Year,Valor
Granel,2001,4.4
Envasado,2001,1.3
Total,2001,5.7

