textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2010,13.8204825
Tequila,2010,4.9347485
Total,2010,18.755231

SubCategoria,Year,Valor
Tequila 100%,2010,13.8
Tequila,2010,4.9
Total,2010,18.8

