textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2010,14.1923485
Tequila,2010,6.294981
Total,2010,20.4873295

SubCategoria,Year,Valor
Tequila 100%,2010,14.2
Tequila,2010,6.3
Total,2010,20.5

