textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2015,39.51062
Tequila,2015,19.84821
Total,2015,59.35883

SubCategoria,Year,Valor
Tequila 100%,2015,39.5
Tequila,2015,19.8
Total,2015,59.4

