textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2015,42.447327
Tequila,2015,28.52604
Total,2015,70.973367

SubCategoria,Year,Valor
Tequila 100%,2015,42.4
Tequila,2015,28.5
Total,2015,71.0

