textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2015,45.009746
Tequila,2015,26.052254
Total,2015,71.062

SubCategoria,Year,Valor
Tequila 100%,2015,45.0
Tequila,2015,26.1
Total,2015,71.1

