textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2005,1.8832495
Tequila,2005,9.425933
Total,2005,11.3091825

SubCategoria,Year,Valor
Tequila 100%,2005,1.9
Tequila,2005,9.4
Total,2005,11.3

