textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2005,2.020271
Tequila,2005,9.14906025
Total,2005,11.16933125

SubCategoria,Year,Valor
Tequila 100%,2005,2.0
Tequila,2005,9.1
Total,2005,11.2

