textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1999,4.89658675
Tequila,1999,10.861536125
Total,1999,15.758122875

SubCategoria,Year,Valor
Tequila 100%,1999,4.9
Tequila,1999,10.9
Total,1999,15.8

