textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1995,1.262952625
Tequila,1995,7.484951375
Total,1995,8.747904

SubCategoria,Year,Valor
Tequila 100%,1995,1.3
Tequila,1995,7.5
Total,1995,8.7

