textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1995,2.0495145
Tequila,1995,6.237798875
Total,1995,8.287313375

SubCategoria,Year,Valor
Tequila 100%,1995,2.0
Tequila,1995,6.2
Total,1995,8.3

