textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1995,0.65735725
Tequila,1995,5.801937625
Total,1995,6.459294875

SubCategoria,Year,Valor
Tequila 100%,1995,0.7
Tequila,1995,5.8
Total,1995,6.5

