textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2014,5.790822125
Tequila,2014,11.8224205
Total,2014,17.613242625

SubCategoria,Year,Valor
Tequila 100%,2014,5.8
Tequila,2014,11.8
Total,2014,17.6

