textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2014,5.69633075
Tequila,2014,6.21947425
Total,2014,11.915805

SubCategoria,Year,Valor
Tequila 100%,2014,5.7
Tequila,2014,6.2
Total,2014,11.9

