textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2014,6.011313
Tequila,2014,9.732514
Total,2014,15.743827

SubCategoria,Year,Valor
Tequila 100%,2014,6.0
Tequila,2014,9.7
Total,2014,15.7

