textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2022,9.3673745
Envasado,2022,26.631163625
Total,2022,35.998538125

SubCategoria,Year,Valor
Granel,2022,9.4
Envasado,2022,26.6
Total,2022,36.0

