textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2022,12.538065375
Envasado,2022,29.082697875
Total,2022,41.62076325

SubCategoria,Year,Valor
Granel,2022,12.5
Envasado,2022,29.1
Total,2022,41.6

