textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2022,8.655150625
Envasado,2022,28.786962875
Total,2022,37.4421135

SubCategoria,Year,Valor
Granel,2022,8.7
Envasado,2022,28.8
Total,2022,37.4

