textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2012,58.865753
Tequila,2012,16.79014
Total,2012,75.655893

SubCategoria,Year,Valor
Tequila 100%,2012,58.9
Tequila,2012,16.8
Total,2012,75.7

