textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2012,42.819187
Tequila,2012,35.942586
Total,2012,78.761773

SubCategoria,Year,Valor
Tequila 100%,2012,42.8
Tequila,2012,35.9
Total,2012,78.8

