textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2012,48.146273
Tequila,2012,16.538957
Total,2012,64.68523

SubCategoria,Year,Valor
Tequila 100%,2012,48.1
Tequila,2012,16.5
Total,2012,64.7

