textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2009,2.096213625
Tequila,2009,6.74198525
Total,2009,8.838198875

SubCategoria,Year,Valor
Tequila 100%,2009,2.1
Tequila,2009,6.7
Total,2009,8.8

