textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2009,10.506335125
Tequila,2009,13.437512
Total,2009,23.943847125

SubCategoria,Year,Valor
Tequila 100%,2009,10.5
Tequila,2009,13.4
Total,2009,23.9

