textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2009,10.2455485
Tequila,2009,8.601357875
Total,2009,18.846906375

SubCategoria,Year,Valor
Tequila 100%,2009,10.2
Tequila,2009,8.6
Total,2009,18.8

