textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2008,4.10891166125
Envasado,2008,3.38197935625
Total,2008,7.4908910175

SubCategoria,Year,Valor
Granel,2008,4.1
Envasado,2008,3.4
Total,2008,7.5

