textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1997,3.976795625
Tequila,1997,9.748635875
Total,1997,13.7254315

SubCategoria,Year,Valor
Tequila 100%,1997,4.0
Tequila,1997,9.7
Total,1997,13.7

