textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1998,0.4879875
Tequila,1998,6.78794325
Total,1998,7.27593075

SubCategoria,Year,Valor
Tequila 100%,1998,0.5
Tequila,1998,6.8
Total,1998,7.3

