textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1998,0.360767
Tequila,1998,6.43247
Total,1998,6.793237

SubCategoria,Year,Valor
Tequila 100%,1998,0.4
Tequila,1998,6.4
Total,1998,6.8

