textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1997,16.447629
Tequila,1997,22.386042
Total,1997,38.833671

SubCategoria,Year,Valor
Tequila 100%,1997,16.4
Tequila,1997,22.4
Total,1997,38.8

