textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1997,20.928897
Tequila,1997,21.943045
Total,1997,42.871942

SubCategoria,Year,Valor
Tequila 100%,1997,20.9
Tequila,1997,21.9
Total,1997,42.9

