textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2005,36.0552
Tequila,2005,28.706554
Total,2005,64.761754

SubCategoria,Year,Valor
Tequila 100%,2005,36.1
Tequila,2005,28.7
Total,2005,64.8

