textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2005,28.199774
Tequila,2005,27.137823
Total,2005,55.337597

SubCategoria,Year,Valor
Tequila 100%,2005,28.2
Tequila,2005,27.1
Total,2005,55.3

