textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2024,146.532959
Tequila,2024,17.589695
Total,2024,164.122654

SubCategoria,Year,Valor
Tequila 100%,2024,146.5
Tequila,2024,17.6
Total,2024,164.1

