textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2004,5.048879
Envasado,2004,2.10246575
Total,2004,7.15134475

SubCategoria,Year,Valor
Granel,2004,5.0
Envasado,2004,2.1
Total,2004,7.2

