textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2019,17.3957025
Tequila,2019,12.807828
Total,2019,30.2035305

SubCategoria,Year,Valor
Tequila 100%,2019,17.4
Tequila,2019,12.8
Total,2019,30.2

