textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2001,11.071217
Tequila,2001,28.978249
Total,2001,40.049466

SubCategoria,Year,Valor
Tequila 100%,2001,11.1
Tequila,2001,29.0
Total,2001,40.0

