textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2001,14.927878
Tequila,2001,21.226307
Total,2001,36.154185

SubCategoria,Year,Valor
Tequila 100%,2001,14.9
Tequila,2001,21.2
Total,2001,36.2

