textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2001,19.172538
Tequila,2001,28.960155
Total,2001,48.132693

SubCategoria,Year,Valor
Tequila 100%,2001,19.2
Tequila,2001,29.0
Total,2001,48.1

