textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2001,13.613964
Tequila,2001,32.367882
Total,2001,45.981846

SubCategoria,Year,Valor
Tequila 100%,2001,13.6
Tequila,2001,32.4
Total,2001,46.0

