textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2001,14.067431
Tequila,2001,27.748731
Total,2001,41.816162

SubCategoria,Year,Valor
Tequila 100%,2001,14.1
Tequila,2001,27.7
Total,2001,41.8

