textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2003,16.594693
Tequila,2003,18.478312
Total,2003,35.073005

SubCategoria,Year,Valor
Tequila 100%,2003,16.6
Tequila,2003,18.5
Total,2003,35.1

