textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2003,16.229506
Tequila,2003,13.554417
Total,2003,29.783923

SubCategoria,Year,Valor
Tequila 100%,2003,16.2
Tequila,2003,13.6
Total,2003,29.8

