textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2003,12.718175
Tequila,2003,22.184237
Total,2003,34.902412

SubCategoria,Year,Valor
Tequila 100%,2003,12.7
Tequila,2003,22.2
Total,2003,34.9

