textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2017,8.158557
Tequila,2017,9.02251075
Total,2017,17.18106775

SubCategoria,Year,Valor
Tequila 100%,2017,8.2
Tequila,2017,9.0
Total,2017,17.2

