textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2017,10.10428375
Tequila,2017,10.256596625
Total,2017,20.360880375

SubCategoria,Year,Valor
Tequila 100%,2017,10.1
Tequila,2017,10.3
Total,2017,20.4

