textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2000,8.32811925
Envasado,2000,1.561934
Total,2000,9.89005325

SubCategoria,Year,Valor
Granel,2000,8.3
Envasado,2000,1.6
Total,2000,9.9

