textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2000,6.742426625
Envasado,2000,1.393478625
Total,2000,8.13590525

SubCategoria,Year,Valor
Granel,2000,6.7
Envasado,2000,1.4
Total,2000,8.1

